row ID,row m/z,row retention time,NEG_004_Acetylportentol.mzXML Peak area,NEG_007_12_Desoxydiacetylpyxinol.mzXML Peak area,NEG_008_12_Desoxypyxinol.mzXML Peak area,NEG_002_2_Hydroxy_4_6_dimethoxyacetophenone.mzXML Peak area,NEG_011_Bourgeanic_acid.mzXML Peak area,NEG_012_Caperatic_acid.mzXML Peak area
10236,383.1905518,6.7789,0,0,0,0,0,0
10237,893.1583252,7.249283333,0,0,0,0,0,0
10238,567.0893707,7.620866667,0,0,0,0,0,0
10239,394.8915375,0.231533333,0,0,0,0,0,0
10240,229.0501251,2.929258333,0,0,0,0,0,0
10241,146.9378001,0.030027778,0,0,0,0,0,0
10242,951.2373308,7.665366667,0,0,0,0,0,0
10243,239.0597057,3.047379167,0,0,0,0,0,0
10244,473.0412292,2.86475,0,0,0,0,0,0
10245,231.9315796,8.92625,0,0,0,0,0,0
10246,430.0777283,3.671191667,0,0,0,0,0,0
10247,207.9310303,3.412333333,0,0,0,0,0,0
10248,315.182134,3.131116667,0,0,0,0,0,0
10249,242.9435616,8.969091667,0,0,0,0,0,0
10250,471.203832,5.385483333,0,0,0,0,0,0
10251,258.9164124,8.9364875,0,0,0,0,0,0
10252,239.059433,7.328316667,0,0,0,0,0,0
10253,195.0296459,2.338533333,0,0,0,0,0,0
10254,588.8991496,0.228444444,0,0,0,0,0,0
10255,132.8669548,0.250854167,0,0,0,0,0,0
10256,154.9734192,0.228633333,0,0,0,0,0,0
10257,134.864489,0.230108333,0,0,0,0,0,0
10258,146.9652545,0.239844444,0,0,0,0,0,0
10259,164.9266548,0.2588875,0,0,0,0,0,0
10260,293.1804047,5.5605125,0,0,0,0,0,0
10261,165.0401764,7.3280125,0,0,0,0,0,0
10262,151.0395459,2.115810606,0,0,0,0,0,0
10263,371.0412941,2.526983333,0,0,0,0,0,0
10264,151.0394397,0.052869792,0,0,0,0,0,0
10265,521.0841942,6.586310417,0,0,0,0,0,0
10266,381.0630035,3.430344444,0,0,0,0,0,0
10267,233.9467926,0.327941667,0,0,0,0,0,0
10268,215.8684082,0.2599,0,0,0,0,0,0
10269,187.133461,3.296616667,0,0,0,0,0,0
10270,627.0793762,1.806116667,0,0,0,0,0,0
10271,329.0311203,1.538033333,0,0,0,0,0,0
10272,343.0833344,4.933343333,0,0,0,0,0,0
10273,539.0994263,2.8193,0,0,0,0,0,0
10274,625.0634766,1.7988,0,0,0,0,0,0
10275,709.1556396,5.1347,0,0,0,0,0,0
10276,311.0203476,1.885266667,0,0,0,0,0,0
10277,269.045639,1.7988,0,0,0,0,0,0
10278,285.0414581,2.490577778,0,0,0,0,0,0
10279,649.0614624,1.806116667,0,0,0,0,0,0
10280,939.1070557,1.7988,0,0,0,0,0,0
10281,341.030838,2.166583333,0,0,0,0,0,0
10282,641.0582886,1.84675,0,0,0,0,0,0
10283,327.0159454,1.677216667,0,0,0,0,0,0
10284,325.0724182,2.892566667,0,0,0,0,0,0
10285,497.0780334,5.41125,0,0,0,0,0,0
10286,160.0316887,1.806116667,0,0,0,0,0,0
10287,419.3393059,4.867366667,0,0,0,0,0,0
10288,803.1990356,7.334455556,0,0,0,0,0,0
10289,963.1032715,1.7988,0,0,0,0,0,0
10290,877.2186127,7.587975,0,0,0,0,0,0
10291,239.0596619,7.3379,0,0,0,0,0,0
10292,359.0413666,1.4750125,0,0,0,0,0,0
10293,428.0608978,5.00405,0,0,0,0,0,0
10294,451.0770187,5.142475,0,0,0,0,0,0
10295,313.0795434,7.875881061,0,0,0,0,0,0
10296,381.0245285,1.932775,0,0,0,0,0,0
10297,369.1717041,4.83018,0,0,0,0,0,0
10298,951.2372837,7.867033333,0,0,0,0,0,0
10299,225.0554657,1.7988,0,0,0,0,0,0
10300,316.0431824,1.7988,0,0,0,0,0,0
10301,239.059948,7.80165,0,0,0,0,0,0
10302,405.0391541,2.529483333,0,0,0,0,0,0
10303,441.1932772,4.320320513,0,0,0,0,0,0
10304,659.0696411,1.538033333,0,0,0,0,0,0
10305,375.0362701,1.817591667,0,0,0,0,0,0
10306,445.3546931,4.079830556,0,0,0,0,0,0
10307,397.0184708,1.538033333,0,0,0,0,0,0
10308,337.0336456,2.8193,0,0,0,0,0,0
10309,332.0418396,2.8193,0,0,0,0,0,0
10310,343.010376,1.8202,0,0,0,0,0,0
10311,729.1802673,7.038275,0,0,0,0,0,0
10312,383.1905518,6.782566667,0,0,0,0,0,0
10313,357.0259298,1.681461111,0,0,0,0,0,0
10314,355.1594582,6.272775,0,0,0,0,0,0
10315,361.0208435,1.88295,0,0,0,0,0,0
10316,223.0283407,7.592711111,0,0,0,0,0,0
10317,313.079786,6.778283333,0,0,0,0,0,0
10318,165.0401777,7.336988889,0,0,0,0,0,0
10319,285.0409241,1.537116667,0,0,0,0,0,0
10320,442.9936981,1.910316667,0,0,0,0,0,0
10321,313.0726318,3.236333333,0,0,0,0,0,0
10322,273.0410461,1.380433333,0,0,0,0,0,0
10323,405.3232218,4.542711111,0,0,0,0,0,0
10324,258.9163933,8.913166667,0,0,0,0,0,0
10325,165.040156,7.038522222,0,0,0,0,0,0
10326,342.0625305,1.23125,0,0,0,0,0,0
10327,265.1486511,4.43883,0,0,0,0,0,0
10328,223.0283127,7.339025,0,0,0,0,0,0
10329,250.1453073,4.908947619,0,0,0,0,0,0
10330,1087.183553,5.031622222,0,0,0,0,0,0
10331,221.1548538,4.485095833,0,0,0,0,0,0
10332,951.2377586,7.666095833,0,0,0,0,0,0
10333,743.1413879,7.626277083,0,0,0,0,0,0
10334,328.0577393,5.135425,0,0,0,0,0,0
10335,683.1748352,7.476233333,0,0,0,0,0,0
10336,427.0291138,1.465725,0,0,0,0,0,0
10337,315.0519104,1.73652,0,0,0,0,0,0
10338,345.0259171,1.477233333,0,0,0,0,0,0
10339,391.3076986,4.219616667,0,0,0,0,0,0
10340,279.0517044,1.607416667,0,0,0,0,0,0
10341,271.0258427,1.674027083,0,0,0,0,0,0
10342,460.0879008,4.403905556,0,0,0,0,0,0
10343,729.1805507,7.443690476,0,0,0,0,0,0
10344,639.1298218,7.4721,0,0,0,0,0,0
10345,353.0293274,2.492241667,0,0,0,0,0,0
10346,341.1405465,4.279502381,0,0,0,0,0,0
10347,327.052063,2.326255556,0,0,0,0,0,0
10348,173.0814629,1.580958333,0,0,0,0,0,0
10349,460.0870412,4.4797,0,0,0,0,0,0
10350,475.3654582,4.318022222,0,0,0,0,0,0
10351,789.1475464,7.428623333,0,0,0,0,0,0
10352,373.3333232,4.869916667,0,0,0,0,0,0
10353,429.2296753,5.338275,0,0,0,0,0,0
10354,443.0971817,4.408511667,0,0,0,0,0,0
10355,313.0795179,4.093421429,0,0,0,0,0,0
10356,789.1474717,7.625653922,0,0,0,0,0,0
10357,301.0362396,1.652525,0,0,0,0,0,0
10358,249.150354,3.81939,0,0,0,0,0,0
10359,182.0454407,8.959341667,0,0,0,0,0,0
10360,331.0094528,1.235675,0,0,0,0,0,0
10361,132.4815063,5.137416667,0,0,0,0,0,0
10362,403.1407394,4.099708333,0,0,0,0,0,0
10363,515.3211975,3.2617875,0,0,0,0,0,0
10364,315.1825928,3.292383333,0,0,0,0,0,0
10365,277.0363159,1.2088,0,0,0,0,0,0
10366,532.2091522,4.114325,0,0,0,0,0,0
10367,371.2451651,4.299916667,0,0,0,0,0,0
10368,709.155426,5.001841667,0,0,0,0,0,0
10369,1069.211548,5.142658333,0,0,0,0,0,0
10370,1165.288818,4.408633333,0,0,0,0,0,0
10371,1087.182678,5.145275,0,0,0,0,0,0
10372,1165.289551,4.502916667,0,0,0,0,0,0
10373,391.104599,2.737945833,0,0,0,0,0,0
10374,133.2049713,5.128966667,0,0,0,0,0,0
10375,743.1414185,7.300391667,0,0,0,0,0,0
10376,443.0971558,4.615543333,0,0,0,0,0,0
10377,1084.185303,5.15975,0,0,0,0,0,0
10378,1181.26239,4.408633333,0,0,0,0,0,0
10379,346.0907593,5.136266667,0,0,0,0,0,0
10380,1183.262695,4.558575,0,0,0,0,0,0
10381,461.1169281,6.161183333,0,0,0,0,0,0
10382,1053.233521,5.15975,0,0,0,0,0,0
10383,443.0088959,5.0135,0,0,0,0,0,0
10384,510.9954453,5.134791667,0,0,0,0,0,0
10385,347.1144307,3.552683333,0,0,0,0,0,0
10386,378.1171646,4.408691667,0,0,0,0,0,0
10387,777.1430054,5.285016667,0,0,0,0,0,0
10388,723.1713257,5.569433333,0,0,0,0,0,0
10389,335.0781555,2.928883333,0,0,0,0,0,0
10390,725.1286621,5.028891667,0,0,0,0,0,0
10391,1149.31073,4.385233333,0,0,0,0,0,0
10392,459.0614777,4.39457,0,0,0,0,0,0
10393,426.9692078,3.394083333,0,0,0,0,0,0
10394,397.0900879,4.586516667,0,0,0,0,0,0
10395,835.1787415,4.411283333,0,0,0,0,0,0
10396,405.0951691,4.041708333,0,0,0,0,0,0
10397,460.0875549,4.683458333,0,0,0,0,0,0
10398,1180.265259,4.408633333,0,0,0,0,0,0
10399,459.0613174,4.578858333,0,0,0,0,0,0
10400,428.0606079,5.484483333,0,0,0,0,0,0
10401,741.1827087,4.837730556,0,0,0,0,0,0
10402,1149.31073,4.506841667,0,0,0,0,0,0
10403,483.1034088,4.635946667,0,0,0,0,0,0
10404,286.0481262,3.660216667,0,0,0,0,0,0
10405,451.0768433,5.492483333,0,0,0,0,0,0
10406,475.0351461,4.410238889,0,0,0,0,0,0
10407,378.117335,4.623638889,0,0,0,0,0,0
10408,377.0886002,2.962016667,0,0,0,0,0,0
10409,373.0936941,3.138527778,0,0,0,0,0,0
10410,365.088623,2.37745,0,0,0,0,0,0
10411,363.0734049,2.473088889,0,0,0,0,0,0
10412,451.077474,4.881506944,0,0,0,0,0,0
10413,841.1953583,4.4086,0,0,0,0,0,0
10414,465.0788676,4.540822222,0,0,0,0,0,0
10415,671.1016642,7.207322222,0,0,0,0,0,0
10416,737.1871338,5.569433333,0,0,0,0,0,0
10417,465.079071,4.417513333,0,0,0,0,0,0
10418,355.1589966,6.265983333,0,0,0,0,0,0
10419,835.1791229,4.58275,0,0,0,0,0,0
10420,122.6575394,2.966066667,0,0,0,0,0,0
10421,429.0814819,3.702027778,0,0,0,0,0,0
10422,383.1903687,6.78445,0,0,0,0,0,0
10423,520.0316162,4.393575,0,0,0,0,0,0
10424,445.0857849,6.675866667,0,0,0,0,0,0
10425,329.0673218,4.79775,0,0,0,0,0,0
10426,357.0627543,3.796733333,0,0,0,0,0,0
10427,841.196106,4.586516667,0,0,0,0,0,0
10428,400.9975586,3.5397,0,0,0,0,0,0
10429,446.0718231,3.700694444,0,0,0,0,0,0
10430,146.9379654,0.083758333,0,0,0,0,0,0
10431,445.995697,3.660216667,0,0,0,0,0,0
10432,389.0890299,3.225972222,0,0,0,0,0,0
10433,303.0507584,2.958575,0,0,0,0,0,0
10434,535.1259766,6.147966667,0,0,0,0,0,0
10435,425.0863647,5.569433333,0,0,0,0,0,0
10436,307.0819778,2.468620833,0,0,0,0,0,0
10437,411.0705872,2.136616667,0,0,0,0,0,0
10438,344.0534973,2.97905,0,0,0,0,0,0
10439,543.0220642,4.59068,0,0,0,0,0,0
10440,389.0887909,1.450875,0,0,0,0,0,0
10441,302.0393677,2.9742,0,0,0,0,0,0
10442,178.9773941,0.187027778,0,0,0,0,0,0
10443,265.0724996,3.026972222,0,0,0,0,0,0
10444,1011.204453,8.263386111,0,0,0,0,0,0
10445,544.0397034,6.161472222,0,0,0,0,0,0
10446,347.0780945,2.987472222,0,0,0,0,0,0
10447,389.1257233,4.914733333,0,0,0,0,0,0
10448,181.0501785,1.9167,0,0,0,0,0,0
10449,361.0939229,2.846622222,0,0,0,0,0,0
10450,152.9778488,0.200256667,0,0,0,0,0,0
10451,140.9342219,3.258838889,0,0,0,0,0,0
10452,347.0779419,2.531579167,0,0,0,0,0,0
10453,399.1092733,4.125911111,0,0,0,0,0,0
10454,319.0467377,2.470016667,0,0,0,0,0,0
10455,357.0995026,3.76615,0,0,0,0,0,0
10456,293.0676575,3.225791667,0,0,0,0,0,0
10457,333.098877,2.30885,0,0,0,0,0,0
10458,267.051609,3.0625625,0,0,0,0,0,0
10459,336.1064148,3.254066667,0,0,0,0,0,0
10460,134.8937149,4.793591667,0,0,0,0,0,0
10461,306.0773824,2.562744444,0,0,0,0,0,0
10462,379.1044718,3.127705556,0,0,0,0,0,0
10463,295.046814,2.187716667,0,0,0,0,0,0
10464,427.0653229,3.159183333,0,0,0,0,0,0
10465,341.067318,3.152145833,0,0,0,0,0,0
10466,285.2081673,4.115842424,0,0,0,0,0,0
10467,395.0991821,2.480516667,0,0,0,0,0,0
10468,405.1201286,3.883829167,0,0,0,0,0,0
10469,407.13517,3.56765,0,0,0,0,0,0
10470,373.094059,4.962591667,0,0,0,0,0,0
10471,375.0735703,3.370441667,0,0,0,0,0,0
10472,299.2236023,4.942626667,0,0,0,0,0,0
10473,209.0456543,2.141291667,0,0,0,0,0,0
10474,773.2084229,4.4141,0,0,0,0,0,0
10475,1165.289307,4.420233333,0,0,0,0,0,0
10476,667.2049561,3.245216667,0,0,0,0,0,0
10477,437.1209869,3.783216667,0,0,0,0,0,0
10478,443.0971629,4.576288889,0,0,0,0,0,0
10479,715.2058563,5.840116667,0,0,0,0,0,0
10480,1171.304382,4.413025,0,0,0,0,0,0
10481,1171.305908,4.540766667,0,0,0,0,0,0
10482,174.9555344,8.95482,0,0,0,0,0,0
10483,1171.305298,4.704533333,0,0,0,0,0,0
10484,715.2056274,5.606633333,0,0,0,0,0,0
10485,1151.301514,6.9425,0,0,0,0,0,0
10486,543.0221863,4.411195833,0,0,0,0,0,0
10487,1149.311829,4.420233333,0,0,0,0,0,0
10488,1151.301636,6.67495,0,0,0,0,0,0
10489,442.1123657,3.7627,0,0,0,0,0,0
10490,789.1824341,4.393316667,0,0,0,0,0,0
10491,397.0902863,4.704533333,0,0,0,0,0,0
10492,789.1838379,4.59835,0,0,0,0,0,0
10493,1180.265198,4.704533333,0,0,0,0,0,0
10494,488.1186218,3.783216667,0,0,0,0,0,0
10495,850.1422119,4.4319,0,0,0,0,0,0
10496,766.1221924,3.304366667,0,0,0,0,0,0
10497,433.0234985,3.475716667,0,0,0,0,0,0
10498,1151.234253,4.8833,0,0,0,0,0,0
10499,459.0616455,4.733366667,0,0,0,0,0,0
10500,766.1222229,3.441066667,0,0,0,0,0,0
10501,478.021698,3.35355,0,0,0,0,0,0
10502,1151.30188,6.369783333,0,0,0,0,0,0
10503,329.0655518,4.44715,0,0,0,0,0,0
10504,478.0216675,3.475716667,0,0,0,0,0,0
10505,460.0875244,4.973133333,0,0,0,0,0,0
10506,835.1792603,4.704533333,0,0,0,0,0,0
10507,689.185791,3.245216667,0,0,0,0,0,0
10508,771.2393799,3.7627,0,0,0,0,0,0
10509,483.103302,5.034583333,0,0,0,0,0,0
10510,410.1019592,3.783216667,0,0,0,0,0,0
10511,432.0157166,3.35355,0,0,0,0,0,0
10512,841.1953735,4.704533333,0,0,0,0,0,0
10513,417.0506287,3.245216667,0,0,0,0,0,0
10514,333.0991211,4.232233333,0,0,0,0,0,0
10515,679.2056885,5.577266667,0,0,0,0,0,0
10516,140.1117249,3.245216667,0,0,0,0,0,0
10517,465.0790558,4.800566667,0,0,0,0,0,0
10518,367.0598145,2.81795,0,0,0,0,0,0
10519,720.1140747,3.245216667,0,0,0,0,0,0
10520,463.0566864,3.245216667,0,0,0,0,0,0
10521,355.1592865,6.267783333,0,0,0,0,0,0
10522,737.1875305,5.82405,0,0,0,0,0,0
10523,460.1362915,3.7627,0,0,0,0,0,0
10524,389.0890961,4.018558333,0,0,0,0,0,0
10525,389.1252441,3.674783333,0,0,0,0,0,0
10526,375.109375,3.723816667,0,0,0,0,0,0
10527,450.1569366,5.1024,0,0,0,0,0,0
10528,462.0269165,3.335416667,0,0,0,0,0,0
10529,483.1037598,5.746633333,0,0,0,0,0,0
10530,333.098938,4.999533333,0,0,0,0,0,0
10531,391.1046944,3.57665,0,0,0,0,0,0
10532,239.0598194,7.339536905,0,0,0,0,0,0
10533,544.0407684,6.15867,0,0,0,0,0,0
10534,383.0994797,2.198925,0,0,0,0,0,0
10535,1069.211304,4.880929167,0,0,0,0,0,0
10536,192.9977557,5.003491667,0,0,0,0,0,0
10537,223.0284182,7.344519444,0,0,0,0,0,0
10538,347.1145172,3.191483333,0,0,0,0,0,0
10539,377.088562,2.915908333,0,0,0,0,0,0
10540,169.9814911,7.226196667,0,0,0,0,0,0
10541,159.0656853,1.012082292,0,0,0,0,0,0
10542,197.8077371,8.454177381,0,0,0,0,0,0
10543,593.1233215,7.47035,0,0,0,0,0,0
10544,195.8108175,8.453963725,0,0,0,0,0,0
10545,174.955492,8.429216667,0,0,0,0,0,0
10546,683.1742859,7.47035,0,0,0,0,0,0
10547,729.1806613,7.451315152,0,0,0,0,0,0
10548,199.8046519,8.459305556,0,0,0,0,0,0
10549,144.9226715,8.414636667,0,0,0,0,0,0
10550,235.9263611,8.72195,0,0,0,0,0,0
10551,743.1415761,7.625894444,0,0,0,0,0,0
10552,205.8396454,8.45542193,0,0,0,0,0,0
10553,312.8369965,8.411176667,0,0,0,0,0,0
10554,207.836647,8.4580375,0,0,0,0,0,0
10555,207.9309177,8.564104167,0,0,0,0,0,0
10556,231.9318288,8.421622222,0,0,0,0,0,0
10557,743.141649,7.299672222,0,0,0,0,0,0
10558,307.8566895,8.563766667,0,0,0,0,0,0
10559,146.9378262,8.5719,0,0,0,0,0,0
10560,200.8587456,8.404691667,0,0,0,0,0,0
10561,144.9226494,7.799633333,0,0,0,0,0,0
10562,322.8877767,8.428251389,0,0,0,0,0,0
10563,215.8684692,8.480616667,0,0,0,0,0,0
10564,235.9265205,8.883465789,0,0,0,0,0,0
10565,174.9555817,0.076672222,0,0,0,0,0,0
10566,225.8974291,8.480625,0,0,0,0,0,0
10567,304.9147339,8.428483333,0,0,0,0,0,0
10568,336.8597488,8.5712,0,0,0,0,0,0
10569,207.9312264,8.91427451,0,0,0,0,0,0
10570,134.8644302,8.490196667,0,0,0,0,0,0
10571,132.8668957,8.49095,0,0,0,0,0,0
10572,194.082135,3.701136667,0,0,0,0,0,0
10573,209.8336502,8.455473333,0,0,0,0,0,0
10574,242.94383,8.422038462,0,0,0,0,0,0
10575,178.9772034,8.563766667,0,0,0,0,0,0
10576,789.1459351,7.423666667,0,0,0,0,0,0
10577,235.92626,0.0512125,0,0,0,0,0,0
10578,329.067688,2.375079167,0,0,0,0,0,0
10579,187.9284096,8.509391667,0,0,0,0,0,0
10580,132.9225718,8.423327778,0,0,0,0,0,0
10581,340.8602661,8.429283333,0,0,0,0,0,0
10582,222.8300224,8.460955,0,0,0,0,0,0
10583,206.9726257,8.507166667,0,0,0,0,0,0
10584,207.9312337,0.049111111,0,0,0,0,0,0
10585,180.9729996,8.535677778,0,0,0,0,0,0
10586,224.8270412,8.461345098,0,0,0,0,0,0
10587,833.1918844,7.623702778,0,0,0,0,0,0
10588,125.872168,8.459983333,0,0,0,0,0,0
10589,789.1469299,7.625316667,0,0,0,0,0,0
10590,173.9255651,8.441291667,0,0,0,0,0,0
10591,145.9300181,8.552522222,0,0,0,0,0,0
10592,228.8539448,8.405408333,0,0,0,0,0,0
10593,246.8867558,8.430133333,0,0,0,0,0,0
10594,187.0971832,1.750225,0,0,0,0,0,0
10595,212.9108342,8.414419048,0,0,0,0,0,0
10596,182.9881439,8.3820375,0,0,0,0,0,0
10597,182.9882431,7.795716667,0,0,0,0,0,0
10598,312.8370361,7.791041667,0,0,0,0,0,0
10599,182.9024568,8.498851515,0,0,0,0,0,0
10600,352.8543396,8.564972222,0,0,0,0,0,0
10601,243.1605007,3.163997619,0,0,0,0,0,0
10602,149.0237547,3.629519048,0,0,0,0,0,0
10603,453.7876663,8.564833333,0,0,0,0,0,0
10604,320.8871384,8.500825,0,0,0,0,0,0
10605,239.9032135,8.613075,0,0,0,0,0,0
10606,129.9353912,8.43977,0,0,0,0,0,0
10607,200.8587825,7.798577778,0,0,0,0,0,0
10608,789.147522,7.203104167,0,0,0,0,0,0
10609,893.1588135,7.254583333,0,0,0,0,0,0
10610,199.8508224,8.40525,0,0,0,0,0,0
10611,239.9032936,8.912605556,0,0,0,0,0,0
10612,328.8111267,8.413373333,0,0,0,0,0,0
10613,305.8617851,8.542065,0,0,0,0,0,0
10614,134.893816,7.791470833,0,0,0,0,0,0
10615,965.1986287,8.32299,0,0,0,0,0,0
10616,244.8489334,8.40508,0,0,0,0,0,0
10617,355.1594543,6.270933333,0,0,0,0,0,0
10618,142.9282509,8.414808333,0,0,0,0,0,0
10619,248.9607329,0.233801515,0,0,0,0,0,0
10620,160.9177299,8.40158141,0,0,0,0,0,0
10621,951.2374318,7.865475,0,0,0,0,0,0
10622,234.8201411,8.400605556,0,0,0,0,0,0
10623,239.059962,7.867162963,0,0,0,0,0,0
10624,383.1906738,6.78325,0,0,0,0,0,0
10625,331.083609,3.69986,0,0,0,0,0,0
10626,375.1097082,4.403436111,0,0,0,0,0,0
10627,239.9034123,0.038628431,0,0,0,0,0,0
10628,242.9437332,0.069627778,0,0,0,0,0,0
10629,198.8642248,8.405844444,0,0,0,0,0,0
10630,877.2180481,7.589075,0,0,0,0,0,0
10631,146.9378967,0.037703333,0,0,0,0,0,0
10632,145.9301033,8.956675,0,0,0,0,0,0
10633,316.9486367,0.232547619,0,0,0,0,0,0
10634,228.9943517,7.779988889,0,0,0,0,0,0
10635,239.0599428,8.290018182,0,0,0,0,0,0
10636,163.0393829,1.524816667,0,0,0,0,0,0
10637,803.1989365,7.330145833,0,0,0,0,0,0
10638,184.8635146,8.39895,0,0,0,0,0,0
10639,239.0596771,7.336508333,0,0,0,0,0,0
10640,285.9094434,8.916704762,0,0,0,0,0,0
10641,228.9943651,8.393564286,0,0,0,0,0,0
10642,671.1016541,7.202808333,0,0,0,0,0,0
10643,451.0776075,4.892613889,0,0,0,0,0,0
10644,667.1432495,7.741753333,0,0,0,0,0,0
10645,441.1933174,6.272708333,0,0,0,0,0,0
10646,293.1768417,3.403979167,0,0,0,0,0,0
10647,215.8685875,0.259038889,0,0,0,0,0,0
10648,162.8384438,0.25955,0,0,0,0,0,0
10649,160.8414154,0.255088889,0,0,0,0,0,0
10650,178.9773235,0.070329167,0,0,0,0,0,0
10651,234.8202545,7.812986667,0,0,0,0,0,0
10652,328.8110886,7.7824,0,0,0,0,0,0
10653,239.0598884,8.363698718,0,0,0,0,0,0
10654,965.1987579,7.975203333,0,0,0,0,0,0
10655,146.9651998,0.276894444,0,0,0,0,0,0
10656,315.1824939,3.130070513,0,0,0,0,0,0
10657,165.0402776,8.258947778,0,0,0,0,0,0
10658,829.1544996,7.29007381,0,0,0,0,0,0
10659,803.1084222,7.961840741,0,0,0,0,0,0
10660,205.8396774,0.257263333,0,0,0,0,0,0
10661,165.0402451,7.87992381,0,0,0,0,0,0
10662,164.9266675,0.257502778,0,0,0,0,0,0
10663,378.9192691,0.230003704,0,0,0,0,0,0
10664,207.8367443,0.2574875,0,0,0,0,0,0
10665,445.0861855,6.676016667,0,0,0,0,0,0
10666,1027.165019,7.932076852,0,0,0,0,0,0
10667,331.250217,3.372314815,0,0,0,0,0,0
10668,145.9300801,0.066747436,0,0,0,0,0,0
10669,221.1549727,4.487190278,0,0,0,0,0,0
10670,126.9040192,0.27866,0,0,0,0,0,0
10671,1025.165253,8.1383625,0,0,0,0,0,0
10672,384.9362373,0.232129167,0,0,0,0,0,0
10673,223.0285749,7.871597917,0,0,0,0,0,0
10674,209.0795959,1.755058333,0,0,0,0,0,0
10675,149.0238199,2.3581625,0,0,0,0,0,0
10676,411.071181,4.878475,0,0,0,0,0,0
10677,165.0402481,8.350248889,0,0,0,0,0,0
10678,255.8226147,0.268335417,0,0,0,0,0,0
10679,671.1025865,7.013700926,0,0,0,0,0,0
10680,285.0412979,1.7374875,0,0,0,0,0,0
10681,309.1751862,4.969966667,0,0,0,0,0,0
10682,965.1988831,7.478578333,0,0,0,0,0,0
10683,315.255172,4.099112698,0,0,0,0,0,0
10684,257.1764717,3.481008333,0,0,0,0,0,0
10685,226.8014565,0.281085417,0,0,0,0,0,0
10686,671.1025526,6.774981481,0,0,0,0,0,0
10687,218.9824153,0.3251,0,0,0,0,0,0
10688,151.0393467,8.9543125,0,0,0,0,0,0
10689,483.1037827,4.408245833,0,0,0,0,0,0
10690,313.0799967,6.652571429,0,0,0,0,0,0
10691,157.0111542,0.330106061,0,0,0,0,0,0
10692,353.2018967,5.292403571,0,0,0,0,0,0
10693,297.0410118,2.377983333,0,0,0,0,0,0
10694,181.0502441,2.345088333,0,0,0,0,0,0
10695,211.8827159,0.279424074,0,0,0,0,0,0
10696,469.1894836,4.366263333,0,0,0,0,0,0
10697,249.1502349,5.020151389,0,0,0,0,0,0
10698,313.0362701,1.818541667,0,0,0,0,0,0
10699,137.023672,0.849507018,0,0,0,0,0,0
10700,408.976064,2.850166667,0,0,0,0,0,0
10701,406.9782308,2.849233333,0,0,0,0,0,0
10702,425.0865173,3.402491667,0,0,0,0,0,0
10703,329.0309075,3.057268519,0,0,0,0,0,0
10704,328.0585632,2.385808333,0,0,0,0,0,0
10705,139.0063651,0.389538095,0,0,0,0,0,0
10706,128.0343433,0.333696296,0,0,0,0,0,0
10707,239.0677795,4.259977778,0,0,0,0,0,0
10708,285.077713,3.4312875,0,0,0,0,0,0
10709,314.0441284,1.733875,0,0,0,0,0,0
10710,133.2045364,4.875286667,0,0,0,0,0,0
10711,329.0310465,1.734272222,0,0,0,0,0,0
10712,333.0991258,3.275579487,0,0,0,0,0,0
10713,269.0461578,1.739675,0,0,0,0,0,0
10714,1087.182861,4.882491667,0,0,0,0,0,0
10715,391.1049042,2.585383333,0,0,0,0,0,0
10716,133.2048798,4.892816667,0,0,0,0,0,0
10717,357.0989939,5.329133333,0,0,0,0,0,0
10718,328.0579987,4.898625,0,0,0,0,0,0
10719,277.072464,3.491008333,0,0,0,0,0,0
10720,174.9554596,8.959591667,0,0,0,0,0,0
10721,1183.263672,4.406455556,0,0,0,0,0,0
10722,346.0910797,4.892816667,0,0,0,0,0,0
10723,777.1429952,4.874844444,0,0,0,0,0,0
10724,303.0518188,2.89,0,0,0,0,0,0
10725,291.0883433,3.20875,0,0,0,0,0,0
10726,1053.233846,4.887855556,0,0,0,0,0,0
10727,181.0501099,2.06805,0,0,0,0,0,0
10728,451.1257935,3.359483333,0,0,0,0,0,0
10729,593.1236847,7.464601667,0,0,0,0,0,0
10730,305.0673828,3.421091667,0,0,0,0,0,0
10731,187.097229,1.75106,0,0,0,0,0,0
10732,195.066153,2.798046667,0,0,0,0,0,0
10733,259.0615997,4.882908333,0,0,0,0,0,0
10734,725.1266073,4.877538889,0,0,0,0,0,0
10735,132.4814758,4.890241667,0,0,0,0,0,0
10736,451.0771484,5.248483333,0,0,0,0,0,0
10737,460.0871633,4.378952778,0,0,0,0,0,0
10738,428.0612144,5.141695833,0,0,0,0,0,0
10739,771.1264343,4.887855556,0,0,0,0,0,0
10740,1435.282898,4.890833333,0,0,0,0,0,0
10741,163.0394035,1.521676667,0,0,0,0,0,0
10742,377.0886536,3.403116667,0,0,0,0,0,0
10743,683.1747742,7.464951667,0,0,0,0,0,0
10744,329.0677032,4.688175,0,0,0,0,0,0
10745,407.0995941,2.777375,0,0,0,0,0,0
10746,723.171814,5.326333333,0,0,0,0,0,0
10747,743.1416992,7.294006667,0,0,0,0,0,0
10748,729.1804199,7.450683333,0,0,0,0,0,0
10749,471.0917358,3.425,0,0,0,0,0,0
10750,263.0560913,2.273945833,0,0,0,0,0,0
10751,391.1044922,1.111066667,0,0,0,0,0,0
10752,965.1989986,7.514303571,0,0,0,0,0,0
10753,389.0888062,1.81655,0,0,0,0,0,0
