row ID,row m/z,row retention time,POS_Cas11.mzXML Peak area,POS_Cas13.mzXML Peak area,POS_Cas24.mzXML Peak area,POS_Cas3.mzXML Peak area,POS_Cas4.mzXML Peak area,POS_Cas5.mzXML Peak area,POS_Cas6.mzXML Peak area,POS_Extrait2hexane.mzXML Peak area,POS_YSBlanc_MSMS.mzXML Peak area,POS_YSC4-512CCP6P_MSMS.mzXML Peak area,POS_YSC410MCP6P_MSMS.mzXML Peak area,POS_YSC511MCP6P_MSMS.mzXML Peak area,
11188,782.5675245070661,37.988708333333335,0,0,0,0,0,0,0,0,914477.9496875638,1.3646598392627075E7,1.8723454673505902E7,2.0241069471562397E7,
11189,269.18741505940756,12.696408333333332,0,0,0,0,0,0,0,0,0,9205673.938468775,0,3.076964608075006E7,
11190,561.3392944335938,22.227833333333333,0,0,0,0,0,0,0,0,0,0,0,2.0395628111875024E7,
11191,395.2053527832031,20.66916666666667,0,0,0,0,0,0,0,0,0,0,0,2.494075072656256E7,
11192,297.0815642625983,37.42566666666667,0,0,0,0,0,0,0,0,1.4388845123046638E7,1.2818966048339197E7,1.5493902011600904E7,4.694757545312384E7,
11193,444.40338134765625,27.19816666666667,0,0,0,0,0,0,0,0,0,0,0,2.3375142703437258E7,
11194,267.19488525390625,25.949333333333335,0,0,0,0,0,0,0,0,0,0,0,2.5092656045000102E7,
11195,215.1426544189453,21.7185,0,0,0,0,0,0,0,0,0,0,0,2.3264929406249683E7,
11196,223.20527338098597,22.098833333333335,0,0,0,0,0,0,0,0,0,1.0364758952265691E7,0,4.843156103125E7,
11197,235.1325225830078,14.9432,0,0,0,0,0,0,0,0,0,0,0,2.906258623037504E7,
11198,375.3035183677567,27.448791666666665,2.710123302503909E7,0,0,0,0,1.3410493866542937E7,0,0,0,1.3313428202617207E8,0,1.1573996371250248E7,
11199,499.1842346191406,17.6705,0,0,0,0,0,0,0,0,0,0,0,2.2352140438125044E7,
11200,251.20001220703125,22.821,0,0,0,0,0,0,0,0,0,0,0,4.813430850656263E7,
11201,543.197025005634,20.123,0,0,0,0,0,0,0,0,0,4386615.351250006,0,2.2721061271875147E7,
11202,457.36627197265625,19.527333333333335,0,0,0,0,0,0,0,0,0,0,0,2.313039279874981E7,
11203,419.2055969238281,22.181333333333335,0,0,0,0,0,0,0,0,0,0,0,2.5193321057499938E7,
11204,444.4034423828125,28.895166666666668,0,0,0,0,0,0,0,0,0,0,0,2.581407290062496E7,
11205,600.3735961914062,21.7185,0,0,0,0,0,0,0,0,0,0,0,1.9249135825625055E7,
11206,411.2483215332031,23.0865,0,0,0,0,0,0,0,0,0,0,0,4.714336369937507E7,
11207,532.310791015625,14.914566666666667,0,0,0,0,0,0,0,0,0,0,0,2.204628977856265E7,
11208,373.288330078125,18.1335,0,0,0,0,0,0,0,0,0,0,0,2.314978583562508E7,
11209,440.37261962890625,31.084833333333332,0,0,0,0,0,0,0,0,0,0,0,2.4659345376875293E7,
11210,367.246616855464,19.877000000000002,1.782507302671872E7,2.1139199413672067E7,0,0,0,0,0,2.021112582468753E7,0,0,0,5.567817331875006E7,
11211,182.1537322998047,18.515333333333334,0,0,0,0,0,0,0,0,0,0,0,2.1712741512812514E7,
11212,381.68865966796875,20.316333333333333,0,0,0,0,0,0,0,0,0,0,0,1.4637626395312602E7,
11213,422.2163391113281,25.665833333333335,0,0,0,0,0,0,0,0,0,0,0,2.0720614238750186E7,
11214,601.299072265625,29.68566666666667,0,0,0,0,0,0,0,0,0,0,0,1.6267215033437565E7,
11215,407.2395935058594,19.764,0,0,0,0,0,0,0,0,0,0,0,4.506116326718726E7,
11216,236.9979705810547,1.9838166666666666,0,0,0,0,0,0,0,0,0,0,0,1.9087018506750014E7,
11217,515.261962890625,22.227833333333333,0,0,0,0,0,0,0,0,0,0,0,2.4272206587812398E7,
11218,406.3652887697573,31.515333333333334,0,0,0,0,0,0,0,0,0,9259699.093300797,0,3.513978760812527E7,
11219,413.19488525390625,11.166333333333334,0,0,0,0,0,0,0,0,0,0,0,2.4055287249406286E7,
11220,259.0960693359375,13.367683333333334,0,0,0,0,0,0,0,0,0,0,0,4.282252177421874E7,
11221,229.5882110595703,15.890416666666665,0,0,0,0,0,0,0,0,0,0,0,2.280066222612504E7,
11222,437.28985595703125,17.136333333333333,0,0,0,0,0,0,0,0,0,0,0,1.8599577617499974E7,
11223,346.25787353515625,19.91466666666667,0,0,0,0,0,0,0,0,0,0,0,1.9229836694999814E7,
11224,410.3983640270073,33.94491666666667,0,0,0,0,0,0,0,0,0,1.2196988298945284E7,0,2.590310286500021E7,
11225,673.3438110351562,16.212866666666667,0,0,0,0,0,0,0,0,0,0,0,1.633876715256244E7,
11226,569.3463745117188,18.025666666666666,0,0,0,0,0,0,0,0,0,0,0,1.8905419293750107E7,
11227,503.1058654785156,37.42183333333333,0,0,0,0,0,0,0,0,0,0,0,4.703538783406267E7,
11228,455.2417910771025,27.105777777777774,0,0,0,0,0,1.5197568179179775E7,3.456287016898434E7,0,0,0,0,1.6176020655937716E7,
11229,459.27299915259346,28.61343333333333,0,0,0,0,8.045161976890615E7,2.4457279847730556E8,7.860455245682794E8,4.234476037656227E7,0,0,0,2.1995963383124948E7,
11230,262.17712568200153,18.97208333333333,0,0,0,0,0,0,0,0,0,7219104.469922086,0,3.486649434156263E7,
11231,257.1142578125,14.9432,0,0,0,0,0,0,0,0,0,0,0,2.3416569710125048E7,
11232,346.1584167480469,23.726333333333333,0,0,0,0,0,0,0,0,0,0,0,3.1553470619062454E7,
11233,476.21588134765625,14.136483333333333,0,0,0,0,0,0,0,0,0,0,0,1.4139946703437412E7,
11234,272.14825439453125,17.677666666666667,0,0,0,0,0,0,0,0,0,0,0,1.7054083651874825E7,
11235,371.1254653315516,18.682041666666667,7859616.4862109795,0,0,0,0,0,5.649840046812497E7,0,0,269109.0768749954,0,2.0016135965624932E7,
11236,311.2399643262228,22.326416666666667,0,0,0,0,0,0,0,0,0,1.713961102320303E7,0,2.0105057401874986E7,
11237,455.2247619628906,14.70655,0,0,0,0,0,0,0,0,0,0,0,2.024344944812497E7,
11238,395.1671142578125,12.327733333333333,0,0,0,0,0,0,0,0,0,0,0,4.032130292718742E7,
11239,503.3804016113281,25.8275,0,0,0,0,0,0,0,0,0,0,0,3.2374956770624813E7,
11240,247.05741237536185,1.854211111111111,0,0,0,0,0,0,0,0,8154285.721207036,1.2688753137332018E7,0,2.1104377151187498E7,
11241,414.211181640625,18.992,0,0,0,0,0,0,0,0,0,0,0,1.983506173250006E7,
11242,541.2994995117188,21.808,0,0,0,0,0,0,0,0,0,0,0,2.1821640670000024E7,
11243,289.13174519856767,26.842444444444443,0,0,0,0,0,1.612343234441414E7,0,0,0,5673630.129531251,0,2.028737529656239E7,
11244,279.12249755859375,22.633666666666667,0,0,0,0,0,0,0,0,0,0,0,2.2186679397500105E7,
11245,322.07686197684905,37.402208333333334,0,0,0,0,0,0,0,0,1.6976206914921585E7,9913081.21828066,1.3958103604902718E7,3.3135638888124455E7,
11246,507.29498291015625,23.183666666666667,0,0,0,0,0,0,0,0,0,0,0,2.6792007657187704E7,
11247,449.3727111816406,25.841833333333334,0,0,0,0,0,0,0,0,0,0,0,3.2995207065312628E7,
11248,373.21142578125,18.916666666666668,0,0,0,0,0,0,0,0,0,0,0,1.7432254649687394E7,
11249,308.2207946777344,24.536833333333334,0,0,0,0,0,0,0,0,0,0,0,2.257886433625007E7,
11250,292.2261657714844,26.656166666666664,0,0,0,0,0,0,0,0,0,0,0,2.2237722403750002E7,
11251,469.2791748046875,16.848166666666668,0,0,0,0,0,0,0,0,0,0,0,2.2372695574999936E7,
11252,482.24114660314615,25.901083333333332,0,0,0,0,0,0,0,4253076.462500022,0,0,0,1.5425079999374945E7,
11253,490.3160152728741,22.999250000000004,0,0,0,0,0,0,0,9489039.110117188,0,0,0,2.0072158998750094E7,
11254,474.28399658203125,20.551166666666667,0,0,0,0,0,0,0,0,0,0,0,8516377.19374992,
11255,417.164306640625,12.968483333333333,0,0,0,0,0,0,0,0,0,0,0,1.9871379670562528E7,
11256,531.327392578125,28.176,0,0,0,0,0,0,0,0,0,0,0,2.016684428687519E7,
11257,199.10374450683594,19.785500000000003,0,0,0,0,0,0,0,0,0,0,0,2.2940864028749935E7,
11258,369.2625428960564,16.36809166666667,0,0,0,0,0,0,0,0,0,1.0318424798726654E7,0,2.4749161620062735E7,
11259,523.2896728515625,21.800833333333333,0,0,0,0,0,0,0,0,0,0,0,1.9355731078125205E7,
11260,328.24760165722705,22.47022222222222,0,0,0,5.660338310378909E7,0,0,0,0,0,1.21085844083203E7,0,2.529933709687525E7,
11261,376.1383972167969,13.441416666666667,0,0,0,0,0,0,0,0,0,0,0,2.996717881790617E7,
11262,671.3772583007812,28.465666666666667,0,0,0,0,0,0,0,0,0,0,0,1.5267804954999955E7,
11263,201.11188993936383,14.502258333333334,0,0,0,0,0,0,1.3686519237625033E8,0,0,0,0,3.884370432043757E7,
11264,296.1736145019531,19.771166666666666,0,0,0,0,0,0,0,0,0,0,0,1.6201493488437431E7,
11265,400.3776750956496,32.04416666666667,0,0,0,0,0,0,0,0,0,8114607.21947267,0,1.7728418347812925E7,
11266,319.1895446777344,29.595333333333333,0,0,0,0,0,0,0,0,0,0,0,1.5190062634374954E7,
11267,254.1741180419922,17.179333333333332,0,0,0,0,0,0,0,0,0,0,0,1.721554109812499E7,
11268,619.3444198349775,22.725416666666668,0,0,0,0,0,0,0,6491204.2096094135,0,0,0,1.7222853388749953E7,
11269,393.3143310546875,17.93616666666667,0,0,0,0,0,0,0,0,0,0,0,1.6407106268124947E7,
11270,537.3046264648438,29.0275,0,0,0,0,0,0,0,0,0,0,0,2.004386554843724E7,
11271,505.1958312988281,14.129333333333333,0,0,0,0,0,0,0,0,0,0,0,2.1817600593593836E7,
11272,245.1493377685547,1.9909833333333333,0,0,0,0,0,0,0,0,0,0,0,1.1623621567281248E7,
11273,521.2372741699219,17.892833333333332,0,0,0,0,0,0,0,0,0,0,0,1.9870669065937575E7,
11274,394.3671875,32.57683333333333,0,0,0,0,0,0,0,0,0,0,0,1.290539220874975E7,
11275,323.18463134765625,27.9825,0,0,0,0,0,0,0,0,0,0,0,2.946372576531256E7,
11276,725.161376953125,37.37883333333333,0,0,0,0,0,0,0,0,0,0,0,3.3471913383438654E7,
11277,226.143310546875,13.589766666666666,0,0,0,0,0,0,0,0,0,0,0,2.384419957824993E7,
11278,293.2467956542969,30.093666666666664,0,0,0,0,0,0,0,0,0,0,0,1.3087711650312558E7,
11279,176.09278257076554,37.232055555555554,0,0,0,0,0,0,0,0,2499111.984062095,5363191.554570946,0,3.229668255124932E7,
11280,280.6293640136719,17.483666666666668,0,0,0,0,0,0,0,0,0,0,0,1.579850800625004E7,
11281,391.2624267578125,16.116858333333333,0,6576209.928398413,0,0,0,0,0,0,0,0,0,1.530442850215615E7,
11282,367.2466407467298,18.5405,0,2.4469214060171863E8,0,0,0,0,0,0,0,0,0,1.904322241843735E7,
11283,305.1740990869747,19.546999999999997,0,0,0,0,0,0,2.159882177601565E7,0,0,0,0,1.50748510584376E7,
11284,190.10812319068282,37.51416666666667,0,0,0,0,0,0,0,0,2.5810663026874885E7,7685735.963749194,6694314.447031091,3.6519427410625026E7,
11285,348.2138366699219,18.4955,0,0,0,0,0,0,0,0,0,0,0,5.8795298680000424E7,
11286,223.16880798339844,22.925333333333334,0,0,0,0,0,0,0,0,0,0,0,1.8022919780624896E7,
11287,343.1731872558594,15.32725,0,0,0,0,0,0,0,0,0,0,0,1.7260601109937504E7,
11288,265.1868896484375,1.94085,0,0,0,0,0,0,0,0,0,0,0,8425385.532874996,
11289,483.2352645461624,22.326416666666667,0,0,0,0,0,0,0,0,0,4347021.142968776,0,1.497532499812507E7,
11290,370.36688232421875,31.11733333333333,0,0,0,0,0,0,0,0,0,0,0,1.2007185608750053E7,
11291,417.2624603614683,30.240333333333336,0,0,0,0,5.076409971726559E7,2.1066001177578E7,0,0,0,0,0,1.4401754286562305E7,
11292,706.4935148804451,32.845125,0,0,0,0,0,0,0,0,9991137.618437964,8111731.268906267,1.4175896761874229E7,3.915578575499894E7,
11293,441.226532467739,25.48772222222222,0,0,0,0,0,7960219.276953011,5.4091704606718875E7,0,0,0,0,1.530705264031227E7,
11294,231.1223602294922,21.689833333333336,0,0,0,0,0,0,0,0,0,0,0,1.8492767702187296E7,
11295,361.19781494140625,14.398133333333334,0,0,0,0,0,0,0,0,0,0,0,1.4868486792562515E7,
11296,458.2530212402344,22.691,0,0,0,0,0,0,0,0,0,0,0,1.6430560483749764E7,
11297,398.6924133300781,19.240666666666666,0,0,0,0,0,0,0,0,0,0,0,1.1358823078750106E7,
11298,477.2337341308594,9.82245,0,0,0,0,0,0,0,0,0,0,0,1.9975656676062495E7,
11299,413.13311767578125,13.875033333333333,0,0,0,0,0,0,0,0,0,0,0,1.7992058196187407E7,
11300,543.21875,17.892833333333332,0,0,0,0,0,0,0,0,0,0,0,1.5691574564999966E7,
11301,262.25244140625,28.095833333333335,0,0,0,0,0,0,0,0,0,0,0,1.5983559289375003E7,
11302,481.27862548828125,15.230583333333334,0,0,0,0,0,0,0,0,0,0,0,1.3347060287125045E7,
11303,235.0956573486328,27.744500000000002,0,0,0,0,0,0,0,0,0,0,0,1.4674932035937708E7,
11304,433.24383544921875,12.12815,0,0,0,0,0,0,0,0,0,0,0,1.5737915085187452E7,
11305,447.2228088378906,11.2451,0,0,0,0,0,0,0,0,0,0,0,1.4157439955687484E7,
11306,208.63249146562765,24.896833333333333,0,0,1.661169857687507E7,0,0,0,0,0,0,1.8232828848945338E8,7.674814476793021E7,1.6978689056250192E7,
11307,586.3211669921875,19.814166666666665,0,0,0,0,0,0,0,0,0,0,0,1.4210330508124892E7,
11308,312.3255615234375,33.516,0,0,0,0,0,0,0,0,0,0,0,1.5307010267499555E7,
11309,293.2299041748047,19.337333333333333,0,0,0,0,0,0,0,0,0,0,0,1.3313322442499882E7,
11310,397.148193359375,23.726333333333333,0,0,0,0,0,0,0,0,0,0,0,1.6761116641874997E7,
11311,327.23162841796875,17.032,0,0,0,0,0,0,0,0,0,0,0,1.8900661034375038E7,
11312,561.2294311523438,12.806816666666666,0,0,0,0,0,0,0,0,0,0,0,2.0890683243999932E7,
11313,241.1405792236328,16.022883333333333,0,0,0,0,0,0,0,0,0,0,0,1.592617590662505E7,
11314,155.14271545410156,23.87683333333333,0,0,0,0,0,0,0,0,0,0,0,1.9355346758124746E7,
11315,559.2867431640625,27.9825,0,0,0,0,0,0,0,0,0,0,0,2.218501393968757E7,
11316,537.3412475585938,29.398000000000003,0,0,0,0,0,0,0,0,0,0,0,1.4002522846562421E7,
11317,434.2609982522158,26.15070833333333,0,0,0,0,7.001469940363276E7,0,2.060987878773439E7,9831950.367343707,0,0,0,1.443158708906247E7,
11318,179.09225168757968,37.45179166666667,0,0,0,0,0,0,0,0,1.243713882445279E7,1.164878293882726E7,1560505.2190623921,2.963235467531176E7,
11319,443.2599792480469,14.104266666666666,0,0,0,0,0,0,0,0,0,0,0,6.22911193249686E7,
11320,217.12200927734375,14.9253,0,0,0,0,0,0,0,0,0,0,0,1.78099052690625E7,
11321,406.2557678222656,26.947333333333333,0,0,0,0,0,0,0,0,0,0,0,2.7551839088750064E7,
11322,417.24700927734375,22.479166666666668,0,0,0,0,0,0,0,0,0,0,0,1.5554677069687387E7,
11323,473.25164481571744,18.319833333333335,1.0448220047851525E7,0,0,0,0,0,0,0,0,0,0,2.2042063663749717E7,
11324,497.3225402832031,27.9395,0,0,0,0,0,0,0,0,0,0,0,1.705562334218745E7,
11325,419.2053543934271,18.1525,2.9126858300390765E7,0,0,0,0,0,0,0,0,0,0,1.3592102373124972E7,
11326,639.3726196289062,14.939616666666666,0,0,0,0,0,0,0,0,0,0,0,1.3440583289749991E7,
11327,324.1683654785156,14.150816666666666,0,0,0,0,0,0,0,0,0,0,0,1.2224229145625016E7,
11328,463.2139928084585,26.014277777777778,0,0,0,0,0,2.763695471375018E7,0,7301270.268046828,0,0,0,1.5840746151875E7,
11329,247.10723876953125,10.798866666666667,0,0,0,0,0,0,0,0,0,0,0,2.6139597636374984E7,
11330,413.215576171875,22.331666666666667,0,0,0,0,0,0,0,0,0,0,0,3.417225019437516E7,
11331,585.3262939453125,26.096,0,0,0,0,0,0,0,0,0,0,0,1.8828791371250093E7,
11332,519.137518649631,37.578833333333336,0,0,0,0,0,0,0,0,4983505.327890701,1488642.0467967368,0,2.383126131093715E7,
11333,241.17950059029883,20.947796296296296,8.850830073578136E7,3.7399550650585985E8,4.9822237328156245E8,3.2874405207906234E8,5.162390083799988E8,3.757820502646871E8,3.559274398174992E8,4.213665200575002E8,0,0,0,2.051284178874999E7,
11334,331.2525400797526,12.996705555555556,0,0,0,0,0,0,0,0,0,1689882.1482813263,553229.6054999477,9602470.350437406,
11335,181.1220665303324,15.286745833333331,0,2.2933192005070385E7,0,0,2.511804862429913E8,0,3.2343368420240176E8,0,0,0,0,3.612478682225009E7,
11336,439.3195802627071,28.17516666666667,1.7283369930058602E7,0,0,0,0,0,0,0,0,0,0,1.6724667510937452E7,
11337,415.1587677001953,23.69783333333333,0,0,0,0,0,0,0,0,0,0,0,1.622506003249996E7,
11338,450.39324951171875,32.66016666666666,0,0,0,0,0,0,0,0,0,0,0,1.0237615581562605E7,
11339,412.3774719238281,26.753333333333334,0,0,0,0,0,0,0,0,0,0,0,1.4363172323125217E7,
11340,488.36981310163225,32.184416666666664,0,0,0,0,0,0,2891513.900312338,0,0,0,0,1.3863821345625248E7,
11341,452.27606201171875,29.9755,0,0,0,0,0,0,0,0,0,0,0,2.4232141815624774E7,
11342,213.1471082176216,17.456073333333336,1.0188257437839048E8,8.775152849460916E7,1.3420280476507814E8,7.530699988488261E7,1.503808211138282E8,1.151625357504923E8,6.271299519910153E7,0,6.185598129312515E7,2.0209481408046868E7,0,1.6026059748968678E7,
11343,337.1636962890625,27.694333333333336,0,0,0,0,0,0,0,0,0,0,0,1.3284974076562693E7,
11344,530.29541015625,14.2798,0,0,0,0,0,0,0,0,0,0,0,1.4073217857937524E7,
11345,454.2192687988281,15.259216666666667,0,0,0,0,0,0,0,0,0,0,0,1.5055776241031315E7,
11346,295.26220703125,30.589833333333335,0,0,0,0,0,0,0,0,0,0,0,1.2068330717812361E7,
11347,248.1251983642578,13.582600000000001,0,0,0,0,0,0,0,0,0,0,0,2.054369486253125E7,
11348,589.3104858398438,21.565333333333335,0,0,0,0,0,0,0,0,0,0,0,1.3048108628750069E7,
11349,627.3494873046875,17.706166666666665,0,0,0,0,0,0,0,0,0,0,0,2.035182615749996E7,
11350,332.27867536096767,19.029249999999998,0,0,0,0,0,0,0,0,0,0,9582254.553828098,1.3805603311874941E7,
11351,525.2550048828125,11.866449999999999,0,0,0,0,0,0,0,0,0,0,0,1.3419791950937526E7,
11352,320.14849853515625,12.4474,0,0,0,0,0,0,0,0,0,0,0,1.912175021106248E7,
11353,713.3732299804688,13.69535,0,0,0,0,0,0,0,0,0,0,0,8812506.715249976,
11354,253.19203649782668,12.845983333333333,0,0,0,0,0,0,0,0,0,8033032.364640644,0,1.477962187462493E7,
11355,201.09070497170472,21.939833333333333,0,0,0,0,0,1.1883117067363221E7,0,0,0,0,0,1.5230253253125038E7,
11356,562.4081378805226,30.686500000000002,6399066.311914065,0,0,0,0,0,0,0,0,0,0,2.5846131856875222E7,
11357,410.1812690065619,12.923899999999998,0,0,0,0,0,0,0,0,0,1.1758062049640644E7,1684584.1787499709,2.725460742281255E7,
11358,435.23590087890625,24.009333333333334,0,0,0,0,0,0,0,0,0,0,0,2.3773147556875333E7,
11359,270.2419738769531,16.901833333333332,0,0,0,0,0,0,0,0,0,0,0,2.213525861281275E7,
11360,239.16365814208984,22.896333333333335,0,0,0,0,0,0,0,0,0,0,0,1.4235614765312394E7,
11361,483.236328125,21.916166666666665,0,0,0,0,0,0,0,0,0,0,0,1.3883740327812472E7,
11362,276.1225287395975,12.779466666666668,0,0,0,0,0,0,0,0,0,8599934.184835928,0,1.4726053831749994E7,
11363,495.2569274902344,15.01525,0,0,0,0,0,0,0,0,0,0,0,2.6564913473468713E7,
11364,601.2984619140625,27.461333333333336,0,0,0,0,0,0,0,0,0,0,0,9212728.270624967,
11365,263.1633098125458,31.56025,0,0,0,0,0,0,0,0,0,6587001.883007853,0,8320385.477499838,
11366,401.17724609375,15.32725,0,0,0,0,0,0,0,0,0,0,0,1.6102218826249935E7,
11367,464.23490891890094,21.7765,1.2152713112382794E7,0,0,0,0,0,0,0,0,0,0,2.0262652306562215E7,
11368,317.21050541324604,13.612583333333333,0,0,0,0,0,0,0,0,0,1.8935019430769083E9,0,1.3237234561562441E7,
11369,208.09640502929688,4.9684333333333335,0,0,0,0,0,0,0,0,0,0,0,5.692042074021867E7,
11370,551.2457275390625,14.487633333333333,0,0,0,0,0,0,0,0,0,0,0,1.293257505953127E7,
11371,404.34882795307,32.558166666666665,0,0,0,0,0,0,0,0,0,8938175.003515758,0,1.2021789093437325E7,
11372,348.2012634277344,12.634316666666667,0,0,0,0,0,0,0,0,0,0,0,1.5517917571250066E7,
11373,371.1849443309264,17.051199999999998,0,7.327251718378143E8,0,0,0,0,0,0,0,1.8113967819437525E8,0,2.5112064467999786E7,
11374,325.1625490266133,18.767,7.142821342320275E7,0,0,0,0,0,0,0,0,0,0,1.1543500813124971E7,
11375,368.35150146484375,31.960166666666666,0,0,0,0,0,0,0,0,0,0,0,1.513972537406239E7,
11376,449.21393962078787,15.277816666666666,0,0,0,0,0,0,0,0,0,9662874.523789072,0,1.4150637611187529E7,
11377,507.53171947705107,33.98324242424243,4.170923095062495E7,8.686597017132914E7,2.0723691095177686E8,6.827917043470684E7,1.0252245501171932E8,1.875888645013674E8,0,2.936556366600973E8,3.5648572404000133E8,6.016043542925029E8,6.804778916037512E8,1.6309204169062601E7,
11378,418.1487954946665,11.602716666666666,2713756.001156331,0,0,0,0,0,0,0,0,0,0,2.5898376669562507E7,
11379,335.29364013671875,30.295833333333334,0,0,0,0,0,0,0,0,0,0,0,1.2556232461874988E7,
11380,545.34326171875,31.236666666666668,0,0,0,0,0,0,0,0,0,0,0,1.5982234600313034E7,
11381,466.3865661621094,31.678333333333335,0,0,0,0,0,0,0,0,0,0,0,7629882.801875103,
11382,208.09646606445312,5.425683333333334,0,0,0,0,0,0,0,0,0,0,0,2.5007830004874986E7,
11383,448.2684326171875,21.602666666666668,0,0,0,0,0,0,0,0,0,0,0,1.1867970385937594E7,
11384,285.1844144081702,26.750944444444446,0,0,0,0,0,0,0,7498435.897070324,0,4.386737405992169E7,0,1.3801699370625133E7,
11385,442.2447814941406,22.368166666666664,0,0,0,0,0,0,0,0,0,0,0,8428010.249374988,
11386,337.1631417196305,22.865166666666667,0,0,0,0,0,0,2.5890102777773388E7,0,0,0,0,1.1017721819999987E7,
11387,387.14080810546875,18.1335,0,0,0,0,0,0,0,0,0,0,0,9830508.774062423,
11388,278.1379699707031,14.01475,0,0,0,0,0,0,0,0,0,0,0,1.4872478730562443E7,
11389,436.15911865234375,11.7636,0,0,0,0,0,0,0,0,0,0,0,2.8108222190874975E7,
11390,638.3887329101562,18.3485,0,0,0,0,0,0,0,0,0,0,0,1.0323188632187583E7,
11391,311.2573003796564,31.207666666666665,4.343242358974607E7,0,0,0,0,0,0,0,0,0,0,1.62507954262499E7,
11392,333.13232421875,17.540833333333335,0,0,0,0,0,0,0,0,0,0,0,1.3140261644999923E7,
11393,431.17822265625,33.652,0,0,0,0,0,0,0,0,0,0,0,8339600.578749842,
11394,281.1127624511719,2.4296,0,0,0,0,0,0,0,0,0,0,0,1.1394371697687486E7,
11395,468.1849670410156,11.813983333333335,0,0,0,0,0,0,0,0,0,0,0,1.7058202910499938E7,
11396,523.1665649414062,9.855983333333334,0,0,0,0,0,0,0,0,0,0,0,1.4589696033749964E7,
11397,497.2736358642578,14.7889,0,0,0,0,0,0,0,0,0,0,0,1.118185582153125E7,
11398,527.3568115234375,29.6705,0,0,0,0,0,0,0,0,0,0,0,1.768614261812513E7,
11399,217.12185668945312,30.093666666666664,0,0,0,0,0,0,0,0,0,0,0,1.2522381076874916E7,
11400,306.26324462890625,17.997,0,0,0,0,0,0,0,0,0,0,0,9549258.131249838,
11401,293.2467041015625,29.067,0,0,0,0,0,0,0,0,0,0,0,1.1939650617187407E7,
11402,577.4061889648438,36.65233333333333,0,0,0,0,0,0,0,0,0,0,0,9377254.850312589,
11403,410.18011474609375,12.248966666666666,0,0,0,0,0,0,0,0,0,0,0,1.5163933824125025E7,
11404,348.2562255859375,12.504683333333332,0,0,0,0,0,0,0,0,0,0,0,3.337925646768764E7,
11405,481.2423095703125,15.230583333333334,0,0,0,0,0,0,0,0,0,0,0,1.0216059753249967E7,
11406,267.1010437011719,11.152016666666666,0,0,0,0,0,0,0,0,0,0,0,1.6093285281562591E7,
11407,249.18430284147342,22.04116666666667,0,0,0,0,0,1.8930521137265574E7,7.169991158273435E7,0,1.0581326839761706E8,0,0,7707705.71062513,
11408,493.3504333496094,28.5605,0,0,0,0,0,0,0,0,0,0,0,1.9555343070937622E7,
11409,334.25081694527955,25.855666666666664,0,0,0,0,0,0,0,0,0,1.7152934154804718E7,0,8253594.766250068,
11410,222.109619140625,12.472466666666666,0,0,0,0,0,0,0,0,0,0,0,1.2000686813093783E7,
11411,293.21046867007703,15.244266666666666,0,0,0,0,0,0,0,0,0,5.682679327486249E8,0,1.2657912592343738E7,
11412,292.117431640625,3.2330833333333335,0,0,0,0,0,0,0,0,0,0,0,2.091063605037502E7,
11413,312.3253365508781,35.86266666666667,0,0,0,0,0,0,0,0,0,1.2161941425849734E7,0,1.1372904876250276E7,
11414,364.0032958984375,13.763383333333334,0,0,0,0,0,0,0,0,0,0,0,1.0197917423375009E7,
11415,242.1379035949707,13.048883333333333,0,0,0,0,0,0,0,0,0,1450827.5977187592,0,1.1517995881281167E7,
11416,181.08565529291485,13.502333333333334,1.665507922945781E8,0,0,0,0,0,5.8176961009048834E7,0,0,7.225990947464999E8,1.4344837749975023E8,1.7918954718343757E7,
11417,288.1222839355469,12.443816666666667,0,0,0,0,0,0,0,0,0,0,0,1.495276329362501E7,
11418,357.26251220703125,17.5695,0,0,0,0,0,0,0,0,0,0,0,9689630.184062602,
11419,290.1376953125,13.068733333333334,0,0,0,0,0,0,0,0,0,0,0,8209369.49578127,
