Index,node_1,node_2,matched_peaks,total_peaks,matching_score,rt_gap,mz_gap,status,status_universal,Fragnotation,Adnotation,All_annotations,ion_mode,cosine_score
230,552,554,2.0,0.0,0.0,33.835,28.0309,neg_singcos_edge,cosine_edge,,,0.99,NEG,0.99
231,563,579,18.0,56.0,0.32,-0.502,41.0265,pos_frag_edge,frag_edge,,,41.0265,POS,0.0
232,563,1429,13.0,0.0,0.0,232.406,1.9953,pos_singcos_edge,singcos_edge,,,0.99,POS,0.99
233,563,911,5.0,35.0,0.14,-0.696,44.9976,pos_frag_edge,frag_edge,,,44.9976,POS,0.0
234,564,637,14.0,0.0,0.0,26.122,75.9984,pos_singcos_edge,singcos_edge,,,0.94,POS,0.94
235,564,696,9.0,0.0,0.0,3.533,104.0656,pos_singcos_edge,singcos_edge,,,0.71,POS,0.71
236,564,653,0.0,0.0,0.0,-7.054,32.0277,pos_cos_edge,cos_edge,,,0.64,POS,0.64
237,564,1041,19.0,0.0,0.0,7.251,134.0207,pos_singcos_edge,singcos_edge,,,0.87,POS,0.87
238,565,955,3.0,28.0,0.11,0.121,76.0082,pos_frag_edge,frag_edge,,,76.0082,POS,0.0
239,566,1348,24.0,0.0,0.0,0.96,1.9991,pos_singcos_edge,singcos_edge,,,0.93,POS,0.93
240,577,565,5.0,0.0,0.0,0.384,3.9938,pos_singcos_edge,cosine_edge,,,0.99,POS,0.99
